# Saving: 0.02 s

time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,Q_applied,u,target_position,target_equilibrium,L,Q_update_time,D_angle_sin,D_angle_cos,D_angleD,D_position,D_positionD,Q_applied_-1
2.04,-2.9760737,-5.7918754,-4.062544,-0.986333,-0.16476417,0.07809032,0.228856,-0.46866867,0.06391867,0.2974253,0.77925426,0.09041967,-1.0,0.1975,0.017116543,5.778243,-0.6227976,-1.5473142,0.22381379,-0.6198412,0.8096416
2.06,-3.0923734,-5.8228216,-5.796437,-0.99878895,-0.049199414,0.08256659,0.21645918,1.1298374,0.056490757,0.48188156,1.2625296,0.08936657,-1.0,0.1975,0.017411208,5.852504,0.054672413,-2.2981188,0.22439493,0.72407717,0.2974253
2.08,3.07369,-5.868784,1.5565883,-0.9976955,0.067850545,0.08705448,0.23094071,0.3418891,0.038065393,0.48733023,1.2768052,0.087870926,-1.0,0.1975,0.017405916,5.788686,0.7349498,4.560642,0.23246802,0.063268155,0.48188156
2.1,2.9569206,-5.777571,34.42207,-0.9829965,0.18362415,0.09170384,0.23220608,-7.303244,0.024491744,-0.1987733,-0.520786,0.08595254,-1.0,0.1975,0.017121082,5.3206778,1.2990636,32.271416,0.17194206,-6.306811,0.48733023
2.12,2.8473265,-5.1321435,37.024494,-0.9570153,0.2900376,0.09514268,0.10606998,-7.136609,0.00016205478,-0.38788626,-1.0162619,0.08363123,-1.0,0.1975,0.016381457,4.5317793,1.615283,34.502296,0.047539398,-6.100161,-0.1987733
2.14,2.7510674,-4.44209,63.34572,-0.92470926,0.38067418,0.096093476,-0.01593458,-13.930859,-0.018491372,-1.2811202,-3.3565347,0.08092678,-1.0,0.1975,0.016580543,3.5544698,1.6285793,56.355877,-0.12935673,-11.766245,-0.38788626
2.16,2.6728516,-3.3149736,26.51107,-0.8921377,0.4517635,0.09350634,-0.25125927,-2.8036218,-0.05178593,-0.6089927,-1.5955608,0.07785901,-1.0,0.1975,0.01671025,2.7029927,1.4750316,25.912273,-0.27419877,-2.3867495,-1.2811202
2.18,2.6112566,-2.7967286,34.501556,-0.8626371,0.5058233,0.08802237,-0.2989942,-4.732688,-0.03774364,-0.89583695,-2.3470926,0.07444771,-1.0,0.1975,0.016319875,2.1209946,1.315908,32.691772,-0.33759916,-4.0095086,-0.6089927
2.2,2.5613306,-2.1428938,-11.806747,-0.83631897,0.54824317,0.0812704,-0.3791843,10.185773,-0.03713789,0.4938071,1.2937746,0.07071267,-1.0,0.1975,0.01730921,1.8266845,1.2562376,-5.9893427,-0.29596677,8.653538,-0.89583695
2.22,2.5169878,-2.2626805,15.79724,-0.81119424,0.5847768,0.07535107,-0.20611371,1.9842868,-0.033299785,-0.03149369,-0.08251347,0.06667371,-1.0,0.1975,0.016438292,1.6867623,1.2709451,17.319195,-0.18982458,1.7005541,0.4938071
2.24,2.474745,-1.916297,17.760658,-0.78577536,0.61851203,0.07155458,-0.17210266,1.805237,-0.03006637,0.011509163,0.030154007,0.062350634,-1.0,0.1975,0.016504584,1.3554974,1.1059116,19.025393,-0.15722826,1.5565581,-0.03149369
2.26,2.4397552,-1.5357895,27.791615,-0.76365715,0.64562196,0.06841002,-0.14097153,-1.2604635,-0.026243888,-0.25998738,-0.6811669,0.057763234,-1.0,0.1975,0.0164325,0.97216463,0.84359723,27.519133,-0.15120931,-1.0600845,0.011509163
2.28,2.4140115,-0.98540735,10.087733,-0.7467852,0.6650652,0.06538583,-0.1621732,5.1985373,-0.01641702,0.38736972,1.0149087,0.052931316,-1.0,0.1975,0.015682874,0.65307677,0.59201473,12.470147,-0.119402,4.469141,-0.25998738
2.3,2.3963819,-0.73600465,5.430596,-0.73494494,0.67812675,0.062997796,-0.072790466,7.120364,-0.017933175,0.75757074,1.9848353,0.04787468,-1.0,0.1975,0.016689708,0.48960197,0.45786247,8.476694,-0.014197095,6.1228023,0.38736972
2.32,2.382975,-0.5664709,16.13574,-0.7257877,0.6879188,0.062713854,0.049665462,3.4550695,-0.03340396,0.5867102,1.5371807,0.042613134,-1.0,0.1975,0.017117916,0.29871792,0.28548566,17.590849,0.07813543,2.9775438,0.75757074
2.34,2.374711,-0.2146543,31.1474,-0.720078,0.69389313,0.06427656,0.10921628,-1.9330331,-0.04581016,0.11225888,0.29411826,0.037166473,-1.0,0.1975,0.017047584,-0.04439656,-0.04272763,30.405842,0.09330781,-1.663743,0.5867102
2.36,2.3759434,0.393462,23.902678,-0.72093254,0.6930052,0.066142716,0.07594145,0.69116616,-0.060014516,0.33560172,0.87927645,0.031554498,-1.0,0.1975,0.016673125,-0.44191888,-0.41965085,24.0407,0.08159563,0.58767116,0.11225888
2.38,2.388132,0.8742813,17.705225,-0.72932565,0.6841667,0.067774646,0.087695,2.7924144,-0.076096036,0.58563423,1.5343616,0.025797017,-1.0,0.1975,0.017733917,-0.7644124,-0.7023043,18.500036,0.110660225,2.3977816,0.33560172
2.4,2.4088936,1.2442816,23.837122,-0.7433717,0.6688785,0.06998785,0.13565059,0.35848147,-0.09891201,0.41334242,1.082957,0.01991383,-1.0,0.1975,0.0170025,-1.0978739,-0.9592661,23.66125,0.13851127,0.2916823,0.58563423
2.42,2.438053,1.7175062,20.731876,-0.762557,0.64692104,0.07275807,0.14148423,1.1302925,-0.120618895,0.51053977,1.3376142,0.0139247365,-1.0,0.1975,0.016949791,-1.4750733,-1.2038511,20.709976,0.15071571,0.9590419,0.41334242
2.44,2.4761345,2.1317053,29.386045,-0.786634,0.6174196,0.07577238,0.16066505,-2.1769397,-0.14397521,0.19911541,0.5216824,0.0078495415,-1.0,0.1975,0.016632875,-1.9136715,-1.4294846,28.017845,0.14259307,-1.8994498,0.51053977
2.46,2.5239117,2.6920617,68.953094,-0.8152237,0.5791462,0.07862424,0.12267609,-15.352099,-0.15486534,-1.2379642,-3.243466,0.0017080448,-1.0,0.1975,0.016402584,-2.732059,-1.8091815,62.46729,-0.0042449725,-13.304151,0.19911541
2.48,2.589459,3.9414062,16.594936,-0.8514073,0.5245051,0.07853934,-0.14340666,0.84336674,-0.15886307,-0.012949154,-0.03392678,-0.0044799503,-1.0,0.1975,0.017580708,-3.5622942,-1.9985754,15.633694,-0.13628168,0.7614858,-1.2379642
2.5,2.6711743,4.25408,42.411022,-0.89137876,0.45325926,0.07581371,-0.12817696,-7.6102986,-0.1738818,-0.852425,-2.2333534,-0.010694642,-1.0,0.1975,0.017137835,-4.2002,-1.897462,37.71087,-0.19066612,-6.5105143,-0.012949154
2.52,2.763385,5.0082965,-0.15878224,-0.92932796,0.36925533,0.07200039,-0.25838712,3.8644469,-0.11908987,0.05692087,0.14913267,-0.016916228,1.0,0.1975,0.016651085,-4.7363863,-1.6125635,-0.46410605,-0.22589362,3.4494753,-0.852425
2.54,2.8634942,4.9990144,47.68006,-0.9615792,0.2745277,0.06748252,-0.18939768,-10.332344,-0.65585876,-1.24928,-3.2731135,-0.023124909,1.0,0.1975,0.0170265,-5.2510123,-1.1974853,40.31526,-0.27342445,-8.692084,0.05692087
2.56,2.9712627,5.805319,-12.06098,-0.9855289,0.16950755,0.06201404,-0.3632392,4.8242745,-0.9371041,-0.11810553,-0.30943647,-0.029300878,1.0,0.1975,0.017259084,-5.6565933,-0.6440377,-12.199294,-0.32255942,4.3242526,-1.24928
2.58,3.085187,5.561333,-1.6322093,-0.9984096,0.05637579,0.055562858,-0.27675423,0.9033827,-1.0,-0.3938117,-1.0317866,-0.035424337,1.0,0.1975,0.01617,-5.532365,-0.00582934,-3.7615335,-0.2682303,0.9739617,-0.11810553
2.6,-3.0872946,5.4861026,7.0952916,-0.9985262,-0.0542714,0.050198257,-0.25727502,-2.4843118,-1.0,-0.7332289,-1.9210597,-0.041475486,1.0,0.1975,0.016323667,-5.4916253,0.60415626,2.971819,-0.27635458,-1.89022,-0.3938117
2.62,-2.9767432,5.545539,15.121775,-0.9864431,-0.1641038,0.04467117,-0.29507938,-5.7505717,-1.0,-1.16827,-3.0608673,-0.047434516,1.0,0.1975,0.016296918,-5.507023,1.239155,8.9276285,-0.34065843,-4.633163,-0.7332289
2.64,-2.8637877,5.7240934,-4.9944897,-0.9616597,-0.27424547,0.037857927,-0.38774365,-1.5165617,-1.0,-0.97985196,-2.567212,-0.05328163,1.0,0.1975,0.016351875,-5.344268,1.8569309,-8.362825,-0.39909565,-1.1054988,-1.16827
2.66,-2.7505736,5.556837,-19.87126,-0.92452115,-0.38113073,0.029876022,-0.4098536,1.5283833,-1.0,-0.75892633,-1.9883869,-0.058997024,1.0,0.1975,0.016369626,-4.847309,2.310159,-20.932575,-0.39683843,1.3888491,-0.97985196
2.68,-2.6431289,5.138186,-3.9232717,-0.878318,-0.47807682,0.02193926,-0.38207665,-4.2485347,-1.0,-1.3150275,-3.4453719,-0.0645609,1.0,0.1975,0.016237415,-4.330544,2.6506658,-8.154781,-0.41618666,-3.506859,-0.75892633
2.7,-2.541538,4.9750905,-22.537537,-0.82530475,-0.5646876,0.013615536,-0.45221376,0.39126578,-1.0,-0.98961323,-2.5927866,-0.06995345,1.0,0.1975,0.016298583,-3.799436,2.874684,-23.643206,-0.44896078,0.33837143,-1.3150275
2.72,-2.446214,4.502227,-15.987399,-0.7678111,-0.64067626,0.004636329,-0.44544634,-2.7878273,-1.0,-1.3139626,-3.442582,-0.07515488,1.0,0.1975,0.016209083,-3.210789,2.9248266,-18.480724,-0.4682991,-2.3863876,-0.98961323
2.74,-2.3593218,4.1326127,-43.41877,-0.70931464,-0.704892,-0.004729644,-0.49317405,6.2856326,-1.0,-0.41829205,-1.0959251,-0.080145374,1.0,0.1975,0.015829416,-2.5614257,2.744111,-41.12261,-0.44215652,5.2797575,-1.3139626
2.76,-2.284228,3.3101614,-22.049482,-0.6544325,-0.75612044,-0.0135727655,-0.387579,-2.5355406,-1.0,-1.16138,-3.0428157,-0.08490515,1.0,0.1975,0.016769916,-1.9565691,2.4076605,-23.647903,-0.4087318,-2.2342286,-0.41829205
2.78,-2.2221699,2.8372037,-35.73771,-0.6062793,-0.7952518,-0.021747394,-0.43226352,2.586646,-1.0,-0.6580988,-1.7242188,-0.08941439,1.0,0.1975,0.016334834,-1.4762356,2.041023,-35.092506,-0.4114061,2.1480894,-1.16138
2.8,-2.1717858,2.1353543,-26.662262,-0.5654589,-0.8247765,-0.029975507,-0.38930178,-1.9472038,-1.0,-1.0679018,-2.7979028,-0.09365329,1.0,0.1975,0.016820876,-1.0392318,1.579012,-27.564676,-0.40567407,-1.7369599,-0.6580988
2.82,-2.1339774,1.5840613,-50.129734,-0.5338787,-0.8455611,-0.03808898,-0.42404094,9.145952,-1.0,0.14514375,0.3802766,-0.09760206,1.0,0.1975,0.017314458,-0.6015903,0.9774784,-47.448105,-0.3488231,7.860188,-1.0679018
2.84,-2.1110215,0.63510007,-22.269411,-0.51432914,-0.8575929,-0.045065437,-0.26683733,-4.973368,-1.0,-1.1649315,-3.0521204,-0.1012409,1.0,0.1975,0.017601084,-0.21803102,0.36709046,-23.667055,-0.3080628,-4.328681,0.14514375
2.86,-2.1024823,0.1617594,-41.32138,-0.50698733,-0.8619535,-0.051226687,-0.35341087,4.7795672,-1.0,-0.20267093,-0.5309978,-0.10455,1.0,0.1975,0.016537791,0.10347253,-0.1751046,-40.093693,-0.31384128,4.154541,-1.1649315
2.88,-2.1065502,-0.6401232,-35.215786,-0.51048946,-0.859884,-0.05750358,-0.27031913,1.6598619,-1.0,-0.41152483,-1.078195,-0.10750955,1.0,0.1975,0.016567918,0.49504685,-0.8160271,-34.72916,-0.2564131,1.4740444,-0.20267093
2.9,-2.1256394,-1.3347057,-35.64793,-0.52681,-0.8499831,-0.06263184,-0.24083827,2.0280075,-1.0,-0.32619077,-0.8546198,-0.11009976,1.0,0.1975,0.016263543,0.89340293,-1.3896508,-35.01473,-0.22374524,1.818798,-0.41152483
2.92,-2.158682,-2.0349996,-18.491787,-0.554603,-0.83211505,-0.06710674,-0.20446235,-5.885176,-1.0,-1.1741655,-3.0763135,-0.112300836,1.0,0.1975,0.016025458,1.2641174,-1.8088506,-19.492466,-0.25300184,-5.077246,-0.32619077
2.94,-2.2028215,-2.4248486,-14.219561,-0.59077996,-0.80683273,-0.07216677,-0.30600718,-6.999669,-1.0,-1.4902322,-3.9044082,-0.11409295,1.0,0.1975,0.01632025,1.5643582,-2.0255823,-15.44775,-0.36380064,-6.0505357,-1.1741655
2.96,-2.2540138,-2.7338033,-21.314112,-0.63129157,-0.7755456,-0.07944278,-0.42701778,-3.0977926,-1.0,-1.2784984,-3.3496656,-0.11545633,1.0,0.1975,0.017057374,1.9133437,-2.214857,-21.590229,-0.4524116,-2.644665,-1.4902322
2.98,-2.3125591,-3.1656075,-31.834585,-0.67558867,-0.73727876,-0.088491,-0.47991103,1.7709913,-1.0,-0.8489567,-2.2242665,-0.116371155,1.0,0.1975,0.016914709,2.4139905,-2.458685,-30.73837,-0.46489468,1.6016082,-1.2784984
3.0,-2.3814857,-3.7803743,-20.603025,-0.7247623,-0.688999,-0.097788885,-0.4478789,-1.764183,-1.0,-1.1913712,-3.1213925,-0.11681762,1.0,0.1975,0.016642418,2.9780834,-2.6144469,-20.210941,-0.4623302,-1.5060514,-0.8489567
3.02,-2.4607637,-4.1845927,-45.91619,-0.7770512,-0.6294374,-0.10703548,-0.4779999,7.6923733,-1.0,-0.24580944,-0.6440207,-0.11688489,1.0,0.1975,0.016651,3.6851768,-2.7154531,-42.423885,-0.4140817,6.7186046,-1.1913712
3.04,-2.5523472,-5.0330696,-28.418137,-0.8313602,-0.5557339,-0.115317106,-0.34362793,2.5319026,-0.2277198,-0.56653875,-1.4843315,-0.11703687,1.0,0.1975,0.016526084,4.5323935,-2.695265,-25.926304,-0.3228742,2.1545713,-0.24580944
3.06,-2.6578608,-5.551595,-58.046406,-0.88526547,-0.46508613,-0.121774584,-0.30053654,12.204061,0.62889934,0.49842924,1.3058846,-0.117323555,1.0,0.1975,0.017372375,5.5014067,-2.4789417,-51.27342,-0.20012577,10.472091,-0.56653875
3.08,-2.7786164,-6.5770626,-78.198166,-0.93484426,-0.3550581,-0.1257771,-0.091094926,18.403875,1.0,1.4807274,3.8795056,-0.1177392,1.0,0.1975,0.016313167,6.912969,-2.068605,-67.22369,0.05952088,15.641647,0.49842924
3.1,-2.9230585,-7.921535,-28.29944,-0.9762163,-0.21679886,-0.12458668,0.22173771,5.5731964,1.0,0.80761313,2.1159463,-0.11827807,1.0,0.1975,0.016275875,8.052999,-1.1114548,-21.219965,0.26517498,4.3365746,1.4807274
3.12,-3.0858247,-8.345934,-10.074083,-0.9984454,-0.055739027,-0.119283184,0.30846912,2.230941,1.0,0.7401017,1.9390664,-0.11893443,1.0,0.1975,0.015988667,8.390708,0.23728944,-4.062179,0.32390112,1.3865288,0.80761313
3.14,3.0292797,-8.427178,23.203959,-0.99369955,0.11207697,-0.11280509,0.3362,-4.919282,1.0,0.22031069,0.577214,-0.11970255,1.0,0.1975,0.01611375,8.047893,1.5847698,24.418186,0.29376885,-4.5714755,0.7401017
3.16,2.8650465,-7.938815,-0.5471371,-0.9620042,0.27303466,-0.10692972,0.24477057,3.0541,1.0,0.9245561,2.4223368,-0.12057669,1.0,0.1975,0.016336124,7.4089165,2.752122,5.258303,0.26746976,2.1974561,0.22031069
3.18,2.7068105,-7.833649,27.186224,-0.9069618,0.42121285,-0.10158033,0.28871965,-3.2117827,1.0,0.46826738,1.2268605,-0.12155111,1.0,0.1975,0.016802542,6.610573,3.7031178,28.017525,0.26150632,-2.8925774,0.9245561
3.2,2.5551229,-7.273299,16.290283,-0.8328995,0.5534242,-0.09635021,0.23086816,1.4949477,1.0,0.8821833,2.31132,-0.12262009,1.0,0.1975,0.016802166,5.622073,4.341392,19.455023,0.24236315,1.1522886,0.46826738
3.22,2.4129393,-6.884199,37.95602,-0.74607176,0.66586554,-0.09150295,0.2539139,-4.507316,1.0,0.3095985,0.81114805,-0.12377788,1.0,0.1975,0.016517876,4.5866356,4.667531,36.895382,0.21739958,-3.7674105,0.8821833
3.24,2.2819672,-6.146292,23.89329,-0.6527212,0.75759816,-0.08715496,0.17856577,1.8837517,1.0,0.8429919,2.2086387,-0.12501876,1.0,0.1975,0.017583875,3.590012,4.7031837,25.889088,0.19438583,1.6851768,0.3095985
3.26,2.1635628,-5.628511,2.4063737,-0.55865765,0.82939833,-0.08326725,0.21226928,13.576495,1.0,2.2102485,5.7908506,-0.12633699,1.0,0.1975,0.016545376,2.8479514,4.7827945,9.154805,0.324073,11.702377,0.8429919
3.28,2.0521753,-5.445415,13.650447,-0.46300185,0.8863573,-0.076785795,0.4463166,11.187379,1.0,2.379973,6.235529,-0.12772682,1.0,0.1975,0.017363042,2.1990678,4.815018,18.444962,0.5391256,9.763984,2.2102485
3.3,1.9462575,-5.076516,35.951622,-0.36670157,0.9303386,-0.06600329,0.6415961,-0.72750455,1.0,1.3237725,3.468284,-0.12918255,1.0,0.1975,0.016821874,1.5301868,4.4976473,36.026775,0.63667095,-0.432903,2.379973
3.32,1.8512053,-4.3559813,35.55652,-0.27674872,0.9609423,-0.053269885,0.632938,0.45891872,1.0,1.3919725,3.646968,-0.1306984,1.0,0.1975,0.016161334,0.95898,3.9176383,35.846313,0.6377595,0.5832409,1.3237725
3.34,1.7705175,-3.6390557,34.600487,-0.19839603,0.9801219,-0.040514708,0.64460284,2.8049011,1.0,1.643084,4.30488,-0.13226867,1.0,0.1975,0.016041376,0.55074745,3.2775679,35.232662,0.6687593,2.6046748,1.3919725
3.36,1.7040349,-2.9344032,37.988384,-0.13284473,0.99113685,-0.027139535,0.6966963,-1.7905186,1.0,1.1408404,2.9890018,-0.13388762,1.0,0.1975,0.015759584,0.27774566,2.5785093,37.77299,0.68257594,-1.4289908,1.643084
3.38,1.65216,-2.178935,34.954586,-0.08127398,0.9966918,-0.013487866,0.66811615,7.4383216,1.0,2.1660244,5.674984,-0.1355495,1.0,0.1975,0.015749792,0.11666726,1.856511,35.668747,0.7304749,6.598732,1.1408404
3.4,1.6149545,-1.4655608,37.69658,-0.044143796,0.99902517,0.001121618,0.8000907,-2.3787324,1.0,1.193831,3.127837,-0.13724858,1.0,0.1975,0.015755791,0.0370622,1.1264917,37.551315,0.7806791,-2.0181885,2.1660244
3.42,1.592412,-0.71453524,37.698597,-0.021613983,0.9997664,0.016735185,0.75972694,-5.051941,1.0,0.7806121,2.0452037,-0.13897914,1.0,0.1975,0.01682375,0.0067144698,0.37602687,37.555706,0.7178794,-4.395191,1.193831
3.44,1.5848902,0.03657821,37.610886,-0.014093453,0.9999007,0.03109276,0.6718232,-6.7908225,1.0,0.4049759,1.0610368,-0.14073543,1.0,0.1975,0.016881334,-0.006690628,-0.37485296,37.590755,0.6153077,-5.9548106,0.7806121
3.46,1.5923885,0.78839254,36.80305,-0.021590505,0.9997669,0.0433989,0.5527271,4.8526573,1.0,1.6027218,4.199131,-0.14251171,1.0,0.1975,0.016127585,-0.03667775,-1.1184478,36.697853,0.5928187,4.1953573,0.4049759
3.48,1.6147699,1.5223489,37.038307,-0.04395944,0.99903333,0.055255264,0.6366342,0.56745654,1.0,1.2535832,3.2843878,-0.14430228,1.0,0.1975,0.016200624,-0.11593711,-1.8517381,36.994457,0.64089435,0.40930846,1.6027218
3.5,1.6518793,2.2622373,38.903942,-0.08099417,0.9967146,0.06807314,0.64482033,-6.1714177,1.0,0.48139006,1.2612419,-0.14610136,1.0,0.1975,0.016173832,-0.27960566,-2.5978944,39.050163,0.59281087,-5.53061,1.2535832
3.52,1.7041432,3.0432398,35.963524,-0.132952,0.9911225,0.079929344,0.53420824,1.5662689,1.0,1.2536478,3.284557,-0.14790323,1.0,0.1975,0.016591918,-0.5594825,-3.318801,35.837864,0.54640746,1.2173069,0.48139006
3.54,1.7714684,3.7599964,39.57137,-0.19932796,0.97993284,0.09085748,0.55855435,-4.324663,1.0,0.6362444,1.6669602,-0.14970218,1.0,0.1975,0.016912458,-0.9853909,-3.99497,39.504993,0.52151024,-3.984692,1.2536478
3.56,1.8537856,4.5500956,30.759058,-0.2792273,0.96022505,0.10128768,0.4788606,4.489964,1.0,1.6017735,4.196646,-0.15149245,1.0,0.1975,0.016525207,-1.56876,-4.5614586,30.49832,0.5152763,3.760805,0.6362444
3.58,1.9502966,5.1600614,40.887005,-0.37045637,0.9288499,0.111593194,0.5540766,-4.669837,1.0,0.7052755,1.8478217,-0.1532683,1.0,0.1975,0.016353916,-2.3260257,-5.008804,40.34809,0.51397616,-4.3170342,1.6017735
3.6,2.0608037,5.9670224,19.549875,-0.47063234,0.8823294,0.12187271,0.467736,7.2683043,1.0,1.9973457,5.2330456,-0.15502402,1.0,0.1975,0.016517293,-3.2153964,-5.227766,19.221706,0.5277251,6.281397,0.7052755
3.62,2.1836298,6.351456,29.691492,-0.57518756,0.81802154,0.1324272,0.5933638,0.19753638,0.4275106,1.4326067,3.7534294,-0.15675385,1.0,0.1975,0.016085833,-4.149886,-5.14268,28.599283,0.5944507,0.07997961,1.9973457
3.64,2.3158922,6.923448,65.39312,-0.6780423,0.7350229,0.14431635,0.59496343,-14.911088,-0.3281358,-0.19908151,-0.5215935,-0.1584,1.0,0.1975,0.01609875,-5.4722657,-5.1059833,61.44675,0.46996072,-13.214378,1.4326067
3.66,2.465721,8.152382,60.009205,-0.78016186,0.6255777,0.15371555,0.3306761,-12.541144,-0.8879221,-0.33564657,-0.879394,-0.1584,1.0,0.1975,0.017045083,-7.194043,-4.808803,54.541546,0.22661932,-10.900727,-0.19908151
3.68,2.6390026,9.243212,85.79612,-0.8763378,0.48169696,0.15824793,0.11266178,-20.542326,-1.0,-1.5173624,-3.9754891,-0.1584,1.0,0.1975,0.016271833,-9.147051,-3.899587,75.19805,-0.056184135,-17.556591,-0.33564657
3.7,2.8382037,10.747171,49.54361,-0.9543295,0.29875612,0.15712425,-0.2384697,-10.763637,-1.0,-1.2000973,-3.144255,-0.1584,1.0,0.1975,0.016247418,-10.905396,-2.1206577,38.109913,-0.32274082,-8.420773,-1.5173624
3.72,3.0608566,11.509369,18.421923,-0.9967426,0.08064839,0.15066944,-0.406885,-4.241219,-1.0,-1.0634509,-2.7862413,-0.1584,1.0,0.1975,0.016825333,-11.584928,0.4108254,7.9206543,-0.4354511,-2.4897466,-1.2000973
3.74,-2.9899623,11.667782,0.18790989,-0.9885261,-0.15104994,0.14196043,-0.45667988,-1.7207897,-1.0,-1.1732802,-3.0739942,-0.1584,1.0,0.1975,0.015886707,-11.181784,3.0687063,-8.507499,-0.46481684,-0.41330943,-1.0634509
3.76,-2.7575352,11.497632,-42.357365,-0.92715204,-0.3746854,0.1326641,-0.46494606,7.885607,-1.0,-0.474779,-1.2439209,-0.1584,1.0,0.1975,0.016595459,-9.761623,5.2725186,-42.074673,-0.397674,7.1780796,-1.1732802
3.78,-2.535187,10.656139,-28.642687,-0.82170177,-0.5699177,0.12471063,-0.3213846,2.186485,-1.0,-0.89934164,-2.356275,-0.1584,1.0,0.1975,0.0173715,-7.860677,6.7601595,-30.746346,-0.30183485,2.1338632,-0.474779
3.8,-2.327459,10.041213,-28.212158,-0.6864987,-0.72713107,0.118673936,-0.27870739,0.2184261,-1.0,-1.0888128,-2.8526895,-0.1584,1.0,0.1975,0.016803,-5.9756155,7.7169013,-30.290108,-0.2765472,0.23022018,-0.89934164
3.82,-2.131947,9.435411,-13.276962,-0.5321608,-0.84664327,0.113143,-0.274103,-9.295284,-1.0,-2.164349,-5.670594,-0.1584,1.0,0.1975,0.016473416,-4.183529,8.2698145,-19.496126,-0.3504667,-7.9998913,-1.0888128
3.84,-1.9463253,9.045489,-35.15953,-0.3667647,-0.93031377,0.10613367,-0.43410066,0.0018808303,-1.0,-1.3738754,-3.5995533,-0.1584,1.0,0.1975,0.016154874,-2.477523,8.354977,-35.781704,-0.43565857,-0.29391524,-2.164349
3.86,-1.7718127,8.329856,-37.59166,-0.19966532,-0.9798642,0.097420506,-0.43997896,0.828751,-1.0,-1.1958703,-3.13318,-0.1584,1.0,0.1975,0.015964,-0.96438664,7.9246626,-37.57297,-0.43510765,0.35413712,-1.3738754
3.88,-1.6119783,7.578388,-38.485035,-0.04117033,-0.9991521,0.08871826,-0.43289614,5.403131,-1.0,-0.5211202,-1.3653349,-0.1584,1.0,0.1975,0.016059333,0.22566041,7.2289705,-37.294163,-0.39005205,4.3523917,-1.1958703
3.9,-1.4672022,6.8325057,-37.510414,0.10340895,-0.9946389,0.080917224,-0.34584838,-0.20233455,-1.0,-0.93321383,-2.4450202,-0.1584,1.0,0.1975,0.016013624,1.088814,6.3987308,-37.442554,-0.349462,-0.52598464,-0.5211202
3.92,-1.3372968,6.0836554,-32.490192,0.23138344,-0.97286266,0.07392799,-0.35636806,4.652655,-1.0,-0.27270716,-0.71449274,-0.1584,1.0,0.1975,0.01681854,1.6638622,5.546554,-32.01085,-0.319156,3.8058138,-0.93321383
3.94,-1.2214173,5.443439,-42.947235,0.34231442,-0.93958545,0.06754488,-0.28025186,-5.8802805,-1.0,-1.3078697,-3.4266183,-0.1584,1.0,0.1975,0.016479624,1.968946,4.6574397,-42.57056,-0.33079472,-5.438357,-0.27270716
3.96,-1.1202437,4.5920286,-31.557726,0.43546313,-0.90020657,0.06092899,-0.3890189,1.3494556,-0.5934496,-0.5793444,-1.5178822,-0.1584,1.0,0.1975,0.017401708,2.0412674,3.7936158,-31.315666,-0.37879476,1.0028074,-1.3078697
3.98,-1.0340583,3.965716,-15.335971,0.5113354,-0.85938126,0.0533531,-0.36896276,8.70223,0.070250675,0.34395742,0.9011684,-0.1584,1.0,0.1975,0.016734334,2.0786126,3.2077165,-16.164223,-0.29719183,7.5073047,-0.5793444
4.0,-0.95759356,3.6424317,-14.945622,0.57548964,-0.81780905,0.04740927,-0.21881682,7.1939135,0.74492466,0.45727837,1.1980693,-0.1584,1.0,0.1975,0.016273707,2.1146348,2.7918932,-15.84225,-0.15954651,6.195428,0.34395742
4.02,-0.8875326,3.325587,-10.463557,0.63132745,-0.7755164,0.044218343,-0.09490838,7.762689,1.0,0.7535092,1.974194,-0.1584,1.0,0.1975,0.017018124,2.1148105,2.433192,-11.757301,-0.030860893,6.701659,0.45727837
4.04,-0.8230456,3.0904412,6.097881,0.67999125,-0.7332202,0.043601125,0.039124675,13.005507,1.0,1.5716782,4.1177964,-0.1584,1.0,0.1975,0.016130583,2.1983256,2.2264411,3.179601,0.14671995,11.28038,0.7535092
4.06,-0.7604585,3.1540332,-17.430004,0.72452,-0.68925375,0.04653552,0.26473206,3.0607412,1.0,0.89015263,2.3321998,-0.1584,1.0,0.1975,0.01614275,2.2307715,1.9983847,-17.737799,0.28978968,2.6081007,1.5716782
4.08,-0.70055014,2.7992775,-7.085104,0.7644877,-0.64463836,0.05233131,0.31689402,5.884839,1.0,1.2913558,3.3833523,-0.1584,1.0,0.1975,0.01623754,2.1324537,1.7008262,-8.446785,0.36538464,5.0698733,0.89015263
4.1,-0.6459901,2.630342,-35.319897,0.7985042,-0.6019893,0.059638996,0.4182914,-4.2042623,1.0,0.410509,1.0755335,-0.1584,1.0,0.1975,0.015695833,1.8876898,1.3554825,-33.166977,0.3834134,-3.662037,1.2913558
4.12,-0.5995071,1.9670031,25.760878,0.8256138,-0.56423557,0.067307256,0.34505072,14.955502,1.0,2.283904,5.9838285,-0.1584,1.0,0.1975,0.016027,1.8166679,1.1845689,20.336195,0.46829998,12.890144,0.410509
